Zambian Kwacha,Ζάμπια Kwacha,
Zimbabwe Dollar,Δολάριο Ζιμπάμπουε,
Guyana Dollar,Δολάριο Γουιάνας,
Aruban florin,Aruban florin,
Armenian dram,Αρμενικά δράματα,
Azerbaijani manat,Αζερμπαϊτζάν manat,
Barbadian dollar,Δολάριο Μπαρμπάντος,
Bosnian Convertible Marka,Βοσνιακό μετατρέψιμο Μάρκα,
Botswana pula,Μποτσουάνα pula,
Cape Verdean escudo,Ακρωτήριο Ακρωτηρίου,
Congolese franc,Φράγκο Κονγκό,
Fijian Dollar,Δολάριο Φίτζι,
CFP franc,CFP φράγκο,
Georgian lari,Γεωργιανό lari,
Iraqi dinar,Δηνάριο Ιράκ,
Kyrgyzstani som,Κιργιζστάνι σομ,
Liberian dollar,Δολάριο Λιβερίας,
Malagasy ariary,Μαδαγασκάρη,
Burmese Kyat,Βιρμανίας Kyat,
North Korean won,Η Βόρεια Κορέα κέρδισε,
nuevo sol,nuevo sol,
Serbian dinar,Σερβικό Δηνάριο,
South Korean won,Η Νότια Κορέα κέρδισε,
South Sudanese pound,Λίρα Νοτίου Σουδάν,
Sudanese pound,Σουδανική λίρα,
Surinamese dollar,Δολάριο Σουρινάμ,
Tajikistani samani,Τατζικιστικά σαμάνι,
Turkish lira,Τουρκική λιρέτα,
Turkmenistan manat,Μανάτ του Τουρκμενιστάν,
Pound sterling,Λίρα στερλίνα,
Uzbekistani soʻm,Ουζμπεκιστανικά soʻm,
Saint Helena pound,Λίρα Αγίας Ελένης,
Indian Rupees,Ινδικές ρουπίες,
CLI Pool,Πισίνα CLI,
Download,Κατεβάστε,
TRUE,ΑΛΗΘΗΣ,
FALSE,ΨΕΥΔΗΣ,
--Select Type--,- Επιλέξτε τύπο--,
One Time,Μια φορά,
Recurring,Επαναλαμβανόμενες,
Recurring Monthly,Επαναλαμβανόμενες μηνιαίες,
Outbound,Εξερχόμενος,
Default,Προκαθορισμένο,
Speed Dial Number Added Successfully,Ο αριθμός ταχείας κλήσης προστέθηκε με επιτυχία,
Are you sure want to confirm this invoice ? once you confirm it,Είστε βέβαιοι ότι θέλετε να επιβεβαιώσετε αυτό το τιμολόγιο, μόλις το επιβεβαιώσετε
DIDs already purchased by someone.,Τα DID αγοράστηκαν ήδη από κάποιον.,
DIDs Assigned sucessfully!,Ανατέθηκε επιτυχώς!,
Something wrong.Please contact to administrator.,Κάτι δεν πάει καλά. Επικοινωνήστε με τον διαχειριστή.,
Duplicate DID found from database,Βρέθηκε διπλότυπο DID από τη βάση δεδομένων,
Account have not sufficient amount to purchase this DID.,Ο λογαριασμός δεν έχει επαρκές ποσό για να αγοράσει αυτό το DID.,
Account not found or assign to invalid account,Δεν βρέθηκε λογαριασμός ή εκχώρηση σε μη έγκυρο λογαριασμό,
Duplicate DID found from import file.,Βρέθηκε διπλότυπο DID από το αρχείο εισαγωγής.,
DIDs Imported Successfully!,Έγινε επιτυχής εισαγωγή των DID!,
Insuffiecient fund to purchase this DID.,Ανεπαρκής χρηματικό ποσό για αγορά αυτού του DID.,
Balance Below Notification,Υπόλοιπο κάτω από την ειδοποίηση,
Edit SIP Device,Επεξεργασία συσκευής SIP,
Note : Page will display only receipts and confirmed invoices.,Σημείωση: Η σελίδα θα εμφανίζει μόνο αποδείξεις και επιβεβαιωμένα τιμολόγια.,
Termination Rate Updated Successfully!,Το ποσοστό τερματισμού ενημερώθηκε με επιτυχία!,
Import Termination Rates Using Field Mapper,Εισαγωγή Τιμών τερματισμού χρησιμοποιώντας το Field Mapper,
Edit Roles & Permissions,Επεξεργασία ρόλων και αδειών,
Create Roles & Permissions,Δημιουργία ρόλων και αδειών,
Edit Admin,Επεξεργασία διαχειριστή,
Pin Updated Successfully!.,Η καρφίτσα ενημερώθηκε με επιτυχία !.,
Create Termination Rate,Δημιουργία ποσοστού τερματισμού,
Edit Company Profile,Επεξεργασία εταιρικού προφίλ,
Website,Δικτυακός τόπος,
Generate Invoice for no usage,Δημιουργία τιμολογίου χωρίς χρήση,
Commission Repots,Εκθέσεις της Επιτροπής,
Top Up,Ξεχειλίζω,
Purchase DIDs,Αγορά DID,
Package,Πακέτο,
Setup,Ρύθμιση,
DID Purchased Successfully.,Η αγορά έγινε επιτυχώς.,
release,ελευθέρωση,
DID Batch Updated Successfully!,Η παρτίδα ενημερώθηκε με επιτυχία!,
DID forwading set sucessfully!,Μήπως το σετ επιτυχίας!,
Are you sure want to release DID?,Είστε βέβαιοι ότι θέλετε να κυκλοφορήσετε το DID,
Please select atleast one record,Επιλέξτε τουλάχιστον μία εγγραφή,
Account Balance,Υπόλοιπο λογαριασμού,
Next Bill Date,Επόμενη ημερομηνία λογαριασμού,
TOTAL AMOUNT,ΣΥΝΟΛΙΚΟ ΠΟΣΟ,
Invoice,Τιμολόγιο,
IP Address,Διεύθυνση IP,
Terminate,Περατώ,
Seconds,Δευτερόλεπτα,
Recording,Εγγραφή,
Rates,Τιμές,
Paid,επί πληρωμή,
No Records,Χωρίς εγγραφές,
Please select from date,Επιλέξτε από την ημερομηνία,
Please select to date,Επιλέξτε μέχρι σήμερα,
Please select to date bigger than from date,Επιλέξτε ημερομηνία έως μεγαλύτερη από την ημερομηνία,
Confirm,Επιβεβαιώνω,
Edit Country,Επεξεργασία χώρας,
Skip Header,Παράλειψη κεφαλίδας,
Origination_rate_error,Origination_rate_error,
Termination_rate_error,Τερματισμός_rate_error,
Termination_Rates,Όροι λήξης,
Origination_Rates,Origination_Rates,
refill_coupon,refill_coupon,
Edit Reseller,Επεξεργασία μεταπωλητή,
Edit Calltype,Επεξεργασία τύπου κλήσης,
updated successfully!,ενημερώθηκε με επιτυχία!,
added successfully!,προστέθηκε με επιτυχία!,
Invoice generation completed .,Ολοκληρώθηκε η παραγωγή τιμολογίων.,
NOTE,ΣΗΜΕΙΩΣΗ,
No data found.,Δε βρέθηκαν δεδομένα.,
Added successfully!,Προστέθηκε με επιτυχία!,
DID added successfully!,Προστέθηκε επιτυχώς!,
DID updated successfully!,Ενημερώθηκε επιτυχώς!,
File must be in the following format(.csv):,Το αρχείο πρέπει να έχει την ακόλουθη μορφή (.csv):,
Process,"Επεξεργάζομαι, διαδικασία",
DID Import Error,Σφάλμα εισαγωγής,
Records Imported Successfully,Εισαγωγή εγγραφών με επιτυχία,
Records Not Imported,Δεν έχουν εισαχθεί εγγραφές,
Back to DID List,Επιστροφή στη λίστα DID,
DID Batch Updated Successfully!,Η παρτίδα ενημερώθηκε με επιτυχία!,
Accessnumber Added Successfully!,Ο αριθμός πρόσβασης προστέθηκε με επιτυχία!,
Process,"Επεξεργάζομαι, διαδικασία",
Accessnumber Import Error,Σφάλμα εισαγωγής Accessnumber,
DIDs Assigned sucessfully!,Ανατέθηκε επιτυχώς!,
Origination Rates Preview,Προεπισκόπηση τιμών προέλευσης,
Origination Rates Import Error,Σφάλμα εισαγωγής τιμών προέλευσης,
Back to Origination Rates List,Επιστροφή στη λίστα τιμών προέλευσης,
Origination Rates Batch Updated Successfully!,Τα ποσοστά προέλευσης ενημερώθηκαν με επιτυχία!,
Import Ratedeck Preview,Εισαγωγή προεπισκόπησης Ratedeck,
CALLTYPE,ΚΑΛΤΥΠΟΣ,
Edit Calltype,Επεξεργασία τύπου κλήσης,
Outbound-Proxy,Εξερχόμενος διακομιστής μεσολάβησης,
Edit Trunk,Επεξεργασία κορμού,
Termination Rate Added Successfully!,Ο ρυθμός τερματισμού προστέθηκε με επιτυχία!,
Edit Termination Rate,Επεξεργασία ποσοστού τερματισμού,
Termination Rates Import Error,Σφάλμα εισαγωγής τιμών τερματισμού,
Termination Rates Imported Successfully!,Οι τιμές τερματισμού εισήχθησαν με επιτυχία!,
Back to Origination Rates List,Επιστροφή στη λίστα τιμών προέλευσης,
Select,Επιλέγω,
pattern,πρότυπο,
comment,σχόλιο,
connectcost,συνδετικό κόστος,
includedseconds,περιλαμβάνονται δευτερόλεπτα,
init_inc,init_inc,
inc,συμπ,
prepend,προπληρώνω,
cost ,κόστος,
strip,λωρίδα,
DID added successfully!,Προστέθηκε επιτυχώς!,
DID updated successfully!,Ενημερώθηκε επιτυχώς!,
Country Name,Ονομα χώρας,
PAID,ΕΠΙ ΠΛΗΡΩΜΗ,
PENDING,ΕΚΚΡΕΜΗΣ,
FAIL,ΑΠΟΤΥΓΧΑΝΩ,
ORDER,ΣΕΙΡΑ,
payment method,μέθοδος πληρωμής,
Terminate Order,Τερματισμός παραγγελίας,
Compose Email,Σύνταξη email,
Message,Μήνυμα,
Send,Στείλετε,
SIP Port is Required.,Απαιτείται θύρα SIP.,
Start,Αρχή,
SIP Port is Required.,Απαιτείται θύρα SIP.,
SIP IP is Required.,Απαιτείται IP SIP.,
Name is Required.,Απαιτείται όνομα.,
The SIP Port field is Required.,Το πεδίο θύρας SIP είναι υποχρεωτικό.,
The SIP Port field must contain only numbers.,Το πεδίο SIP Port πρέπει να περιέχει μόνο αριθμούς.,
The SIP Port field can not exceed 5 characters in length.,Το πεδίο Θύρα SIP δεν μπορεί να υπερβαίνει τους 5 χαρακτήρες.,
Value is Required.,Απαιτείται τιμή.,
Value,αξία,
Update Setting,Ενημέρωση ρύθμισης,
Add Setting,Προσθήκη ρύθμισης,
Edit Freeswitch Server,Επεξεργασία διακομιστή Freeswitch,
CUT,ΤΟΜΗ,
ADD,ΠΡΟΣΘΗΚΗ,
Edit Localization,Επεξεργασία τοπικής προσαρμογής,
Callbarring Settings Added Successfully!,Οι ρυθμίσεις Callbarring προστέθηκαν με επιτυχία!,
Edit Call Barring,Επεξεργασία φραγής κλήσεων,
Callbarring Settings Updated Successfully!,Οι ρυθμίσεις Callbarring ενημερώθηκαν με επιτυχία!,
The Name field is required.,Το πεδίο όνομα είναι απαραίτητο.,
Please select file.,Επιλέξτε αρχείο.,
Database import allows only gzfile types of file.,Η εισαγωγή βάσης δεδομένων επιτρέπει μόνο τύπους αρχείων gzfile.,
File must be in (.gz) format :,Το αρχείο πρέπει να είναι σε μορφή (.gz):,
The Coupon Number field must contain only numbers.,Το πεδίο Αριθμός κουπονιού πρέπει να περιέχει μόνο αριθμούς.,
The Coupon Number field have inactive refill coupon.,Το πεδίο Αριθμός κουπονιού έχει ανενεργό κουπόνι επαναπλήρωσης.,
This Coupon Number is already in use.,Αυτός ο αριθμός κουπονιού χρησιμοποιείται ήδη.,
This Coupon Number is not found.,Αυτός ο αριθμός κουπονιού δεν βρέθηκε.,
The Coupon Number field is required.,Απαιτείται το πεδίο Αριθμός κουπονιού.,
Select Customer.,Επιλέξτε Πελάτη.,
Please enter your email,Εισαγάγετε το email σας,
Please enter proper email,Εισαγάγετε το κατάλληλο email,
The Caller ID field is required.,Απαιτείται το πεδίο αναγνώρισης καλούντος.,
Please enter your password,Παρακαλώ εισάγετε τον κωδικό σας,
Please enter your first name,Παρακαλώ εισάγετε το ονομα σας,
Please enter your email,Εισαγάγετε το email σας,
This field is require,Αυτό το πεδίο είναι απαραίτητο,
The IP field must contain a unique value.,Το πεδίο IP πρέπει να περιέχει μια μοναδική τιμή.,
The Name field is required.,Το πεδίο όνομα είναι απαραίτητο.,
The IP field is required.,Το πεδίο IP απαιτείται.,
Please Enter Valid Account Number,Εισαγάγετε έγκυρο αριθμό λογαριασμού,
Main,Κύριος,
--Select Disposition--,--Επιλέξτε Διάθεση--,
Group By #time,Ομαδοποίηση κατά # ώρα,
Active User,Ενεργός χρήστης,
Used Minutes,Μεταχειρισμένα πρακτικά,
Available Minutes,Διαθέσιμα πρακτικά,
Total Price,Συνολικό ποσό,
Total User,Συνολικός χρήστης,
Resend Mail,Επανάληψη αποστολής αλληλογραφίας,
Restore,Επαναφέρω,
View Details,Δείτε λεπτομέρειες,
Other,Αλλα,
Edit Tax,Επεξεργασία φόρου,
Edit Country,Επεξεργασία χώρας,
Download Database,Λήψη βάσης δεδομένων,
Import Database,Εισαγωγή βάσης δεδομένων,
File must be in (.gz) format,Το αρχείο πρέπει να είναι σε μορφή (.gz),
 Please select file., Επιλέξτε αρχείο.,
Please enter name and select file.,Εισαγάγετε όνομα και επιλέξτε αρχείο.,
Edit Cron Settings,Επεξεργασία ρυθμίσεων Cron,
Global Settings updated sucessfully!,Οι καθολικές ρυθμίσεις ενημερώθηκαν με επιτυχία!,
Alert Notifications,Ειδοποιήσεις ειδοποίησης,
Fraud Configuration,Διαμόρφωση απάτης,
Configuration add,Προσθήκη διαμόρφωσης,
Alarm Configuration,Διαμόρφωση συναγερμού,
Please select atleast one pattern.,Επιλέξτε τουλάχιστον ένα μοτίβο.,
Problem In Add Patterns to account.,Πρόβλημα στην Προσθήκη μοτίβων στο λογαριασμό.,
Blocked Codes,Αποκλεισμένοι κωδικοί,
The IP field must contain a unique value.,Το πεδίο IP πρέπει να περιέχει μια μοναδική τιμή.,
The IP field is required.,Το πεδίο IP απαιτείται.,
Please Enter Switch command,Εισαγάγετε την εντολή Switch,
are you sure to delete?,Είστε σίγουροι ότι θα διαγράψετε,
Are you sure want to confirm this invoice ? once you confirm it,Είστε βέβαιοι ότι θέλετε να επιβεβαιώσετε αυτό το τιμολόγιο, μόλις το επιβεβαιώσετε
can not able to edit invoice again.,δεν μπορώ να επεξεργαστώ ξανά το τιμολόγιο.,
Maximum Logo upload size is 1MB,Το μέγιστο μέγεθος μεταφόρτωσης λογότυπου είναι 1MB,
Profit per day,Κέρδος ανά ημέρα,
Please enter number,Εισαγάγετε τον αριθμό,
Import Customer,Εισαγωγή πελάτη,
Processing,Επεξεργασία,
please wait,Παρακαλώ περιμένετε,
U.S. Dollar (USD),Δολάριο ΗΠΑ (USD),
Account Number,Αριθμός λογαριασμού,
Selected records has been deleted.,Οι επιλεγμένες εγγραφές έχουν διαγραφεί.,
Processing,Επεξεργασία,
Invoice Due Date,Ημερομηνία λήξης τιμολογίου,
This month credits,Αυτό το μήνα πιστώνει,
Product & Services,Προϊόν & Υπηρεσίες,
Total Calls Amount,Συνολικό ποσό κλήσεων,
Total Amount (Inc. tax),Συνολικό ποσό (Φ.Π.Α.),
Bill To,Μπιλ,
Subtotal,ΜΕΡΙΚΟ ΣΥΝΟΛΟ,
Emails,Email,
Add IP Settings,Προσθήκη ρυθμίσεων IP,
Edit IP Settings,Επεξεργασία ρυθμίσεων IP,
Edit Caller ID,Επεξεργασία αναγνωριστικού καλούντος,
Reseller Type,Τύπος μεταπωλητή,
Distributor,Διανομέας,
Commission Based,Με βάση την Επιτροπή,
Invoice Date Interval,Διάστημα ημερομηνίας τιμολογίου,
Please select atleast one record to delete.,Επιλέξτε τουλάχιστον μία εγγραφή για διαγραφή.,
Are you sure you want to delete? This action will delete all other data which belongs to this account(s).,Είστε βέβαιοι ότι θέλετε να διαγράψετε, Αυτή η ενέργεια θα διαγράψει όλα τα άλλα δεδομένα που ανήκουν σε αυτούς τους λογαριασμούς.
Days to Unhold,Ημέρες για ξεκράτηση,
DID,Μήπως,
Access Numbers,Πρόσβαση αριθμών,
Create Duplicate Rate Group,Δημιουργία ομάδας διπλών τιμών,
Connection,Σύνδεση,
Effective Date,Ημερομηνία ισχύος,
Effective Date Time,Ημερομηνία έναρξης ισχύος,
Effective From Date,Ισχύει από την ημερομηνία,
Effective To Date,Ισχύει μέχρι σήμερα,
Edit Ratedeck,Επεξεργασία Ratedeck,
Routing,Δρομολόγηση,
Initial,Αρχικός,
Edit Rate Group,Επεξεργασία ομάδας τιμών,
Effective,Αποτελεσματικός,
Begin zone,Ξεκινήστε τη ζώνη,
Nothing selected,Δεν έχει επιλεγεί τίποτα,
Please check your customers calls are running or not if running then may be customer balance goes in nagative!,"Ελέγξτε εάν οι κλήσεις των πελατών σας εκτελούνται ή όχι εάν εκτελούνται, τότε ενδέχεται το υπόλοιπο των πελατών να είναι αρνητικό!",
Stop,Να σταματήσει,
Reload,Φορτώνω πάλι,
Rescan,Επανάληψη σάρωσης,
Template(regexp),Πρότυπο (regexp),
Destination Based CallerId,CallerId βάσει προορισμού,
Provider Summary,Περίληψη παρόχου,
Notification History,Ιστορικό ειδοποιήσεων,
Are you sure you want to delete?,Είστε βέβαιοι ότι θέλετε να διαγράψετε,
Address1,Διεύθυνση 1,
 (250 * 60),  (250 * 60),
" (Allowed Extensions JPG, PNG, JPEG)","  (Επιτρεπόμενες επεκτάσεις JPG, PNG, JPEG)",
 (16 * 16),  (16 * 16),
" (Allowed Extensions ICO, PNG, JPG, JPEG)","  (Επιτρεπόμενες επεκτάσεις ICO, PNG, JPG, JPEG)",
SMTP Email Test,Δοκιμή email SMTP,
Email Body,Σώμα ηλεκτρονικού ταχυδρομείου,
Alert Body,Σώμα συναγερμού,
Are you sure want to restore this database?,Είστε βέβαιοι ότι θέλετε να επαναφέρετε αυτήν τη βάση δεδομένων,
Forwarding,Προώθηση,
DID-Local,DID-Τοπικό,
DID@IP/URL,Μήπως @ IP / URL,
Direct-IP,Άμεση-IP,
PSTN,Εμβολο,
SIP-DID,SIP-DID,
Edit Access number,Επεξεργασία αριθμού πρόσβασης,
Realm,Βασίλειο,
Reg-Transport,Reg-Μεταφορές,
Gateway,πύλη,
Failover,Αποτυχία,
GW Name #1,Όνομα GW # 1,
GW Name #2,Όνομα GW # 2,
Count,μετρώ,
Rate Type,Τύπος τιμής,
Refill,Ξαναγέμισμα,
Full Price,Ολόκληρη τιμή,
Max. Days,Μέγιστη. Μέρες,
Max. Minute,Μέγιστη. Λεπτό,
Both of one Maximum,Και τα δύο ένα Μέγιστο,
Both,Και τα δυο,
Are you sure you want to delete this selected records?,Είστε βέβαιοι ότι θέλετε να διαγράψετε αυτές τις επιλεγμένες εγγραφές,
Please check your customers calls are running or not. if running then may be customer balance goes in nagative!,Ελέγξτε ότι οι κλήσεις των πελατών σας εκτελούνται ή όχι. αν τρέχει τότε μπορεί να είναι η ισορροπία των πελατών να είναι αρνητική!,
ESTONIA,ΕΣΘΟΝΙΑ,
CLI,CLI,
STANDARD,ΠΡΟΤΥΠΟ,
CALLINGCARD,ΤΗΛΕΦΩΝΙΚΗ ΚΑΡΤΑ,
FREE,ΕΛΕΥΘΕΡΟΣ,
LOCAL,ΤΟΠΙΚΟΣ,
Resand Email,Επανάληψη αποστολής email,
Sent,Απεσταλμένα,
Failed,Απέτυχε,
Resent Email,Εκ νέου αποστολή email,
Org.,Ορ.,
Pefix,Πεκίξ,
Term.,Ορος.,
GMT Offset,Μετατόπιση GMT,
Add Timezone,Προσθήκη ζώνης ώρας,
Timezone List,Λίστα ζώνης ώρας,
Edit Timezone,Επεξεργασία ζώνης ώρας,
Folder Path,Διαδρομή φακέλου,
Custom Rule,Προσαρμοσμένος κανόνας,
Account Number Editable,Αριθμός λογαριασμού με δυνατότητα επεξεργασίας,
Packages,Πακέτα,
Terms & Condition,Όροι και προϋποθέσεις,
Play Audio Notifications,Αναπαραγωγή ήχων ειδοποιήσεων,
Sort cost based routing,Ταξινόμηση δρομολόγησης βάσει κόστους,
Half Year,Μισός χρόνος,
Open a Ticket,Ανοίξτε ένα εισιτήριο,
Licence,Αδεια,
DID Reservation Days,Ημέρες κράτησης DID,
DID Reservation,Κράτηση DID,
Term_and_condition,Οροι και Προϋποθέσεις,
Text,Κείμενο,
Url,Url,
Generated,Δημιουργούνται,
Customer_permission,Πελάτης_απόδοση,
Resend Email,Ξαναστείλτε ηλεκτρονικό μήνυμα,
Create Translation Languages,Δημιουργήστε γλώσσες μετάφρασης,
Edit Translation Language,Επεξεργασία γλώσσας μετάφρασης,
Module Name,Όνομα ενότητας,
English,Αγγλικά,
French,γαλλική γλώσσα,
Chinese,κινέζικα,
German,Γερμανός,
Greek,Ελληνικά,
Italian,ιταλικός,
Japanese,Ιαπωνικά,
Portuguese,Πορτογαλικά,
Romanian,ρουμανικός,
Russian,Ρωσική,
Spanish,Ισπανικά,
Both (Email & SMS),Και τα δύο (Email & SMS),
Account Notification,Ειδοποίηση λογαριασμού,
Use Same Credential For Invoice Config,Χρήση ίδιου διαπιστευτηρίου για διαμόρφωση τιμολογίου,
Registration URL,URL εγγραφής,
Admin_permission,Διαχειριστής_απόδοση,
My Order,Η παραγγελία μου,
please select any recharge amount,επιλέξτε οποιοδήποτε ποσό επαναφόρτισης,
Todays Calls,Σήμερα κλήσεις,
Are you sure want to delete speed dial record?,Είστε βέβαιοι ότι θέλετε να διαγράψετε την εγγραφή ταχείας κλήσης,
Buy DIDs,Αγορά DID,
Purchased DID,Αγορά DID,
DID Information,Πληροφορίες DID,
Sell Cost,Κόστος πώλησης,
Admin Rate Group,Ομάδα τιμών διαχειριστή,
Copy From Rate Group,Αντιγραφή από ομάδα τιμών,
Search My Rates,Αναζήτηση στις τιμές μου,
Read/Write,Διαβάζω γράφω,
Edit SIP Devices,Επεξεργασία συσκευών SIP,
Inextrix Technologies Pvt. Ltd All Rights Reserved.,Inextrix Technologies Pvt. Με επιφύλαξη παντός δικαιώματος.,
iNextrix Technologies Pvt. Ltd.,iNextrix Technologies Pvt. Ε.Π.Ε.,
Bal,Μπάλα,
Europe/Andorra,Ευρώπη / Ανδόρα,
Asia/Dubai,Ασία / Ντουμπάι,
Asia/Kabul,Ασία / Καμπούλ,
America/Antigua,Αμερική / Αντίγκουα,
America/Anguilla,Αμερική / Ανγκουίλα,
Europe/Tirane,Ευρώπη / Τιράνο,
Asia/Yerevan,Ασία / Ερεβάν,
Africa/Luanda,Αφρική / Λουάντα,
Antarctica/Casey,Ανταρκτική / Κέισι,
Antarctica/Davis,Ανταρκτική / Ντέιβις,
Antarctica/DumontDUrville,Ανταρκτική / DumontDUrville,
Antarctica/Mawson,Ανταρκτική / Mawson,
Antarctica/McMurdo,Ανταρκτική / McMurdo,
Antarctica/Palmer,Ανταρκτική / Πάλμερ,
Antarctica/Rothera,Ανταρκτική / Rothera,
Antarctica/Syowa,Ανταρκτική / Syowa,
Antarctica/Troll,Ανταρκτική / Troll,
Antarctica/Vostok,Ανταρκτική / Βοστόκ,
America/Argentina/Buenos_Aires,Αμερική / Αργεντινή / Μπουένος_Aires,
America/Argentina/Catamarca,Αμερική / Αργεντινή / Καταμαρκά,
America/Argentina/Cordoba,Αμερική / Αργεντινή / Κόρδοβα,
America/Argentina/Jujuy,Αμερική / Αργεντινή / Jujuy,
America/Argentina/La_Rioja,Αμερική / Αργεντινή / La_Rioja,
America/Argentina/Mendoza,Αμερική / Αργεντινή / Μεντόζα,
America/Argentina/Rio_Gallegos,Αμερική / Αργεντινή / Ρίο_Gallegos,
America/Argentina/Salta,Αμερική / Αργεντινή / Salta,
America/Argentina/San_Juan,Αμερική / Αργεντινή / San_Juan,
America/Argentina/San_Luis,Αμερική / Αργεντινή / San_Luis,
America/Argentina/Tucuman,Αμερική / Αργεντινή / Τουκουμάν,
America/Argentina/Ushuaia,Αμερική / Αργεντινή / Ushuaia,
Pacific/Pago_Pago,Ειρηνικός / Pago_Pago,
Europe/Vienna,Ευρώπη / Βιέννη,
Antarctica/Macquarie,Ανταρκτική / Macquarie,
Australia/Adelaide,Αυστραλία / Αδελαΐδα,
Australia/Brisbane,Αυστραλία / Μπρίσμπεϊν,
Australia/Broken_Hill,Αυστραλία / Broken_Hill,
Australia/Currie,Αυστραλία / Currie,
Australia/Darwin,Αυστραλία / Ντάργουιν,
Australia/Eucla,Αυστραλία / Eucla,
Australia/Hobart,Αυστραλία / Χόμπαρτ,
Australia/Lindeman,Αυστραλία / Lindeman,
Australia/Lord_Howe,Αυστραλία / Λόρδος_Howe,
Australia/Melbourne,Αυστραλία / Μελβούρνη,
Australia/Perth,Αυστραλία / Περθ,
Australia/Sydney,Αυστραλία / Σίδνεϊ,
America/Aruba,Αμερική / Αρούμπα,
Europe/Mariehamn,Ευρώπη / Mariehamn,
Asia/Baku,Ασία / Μπακού,
Europe/Sarajevo,Ευρώπη / Σεράγεβο,
America/Barbados,Αμερική / Μπαρμπάντος,
Asia/Dhaka,Ασία / Ντάκα,
Europe/Brussels,Ευρώπη / Βρυξέλλες,
Africa/Ouagadougou,Αφρική / Ουαγκαντούγκου,
Europe/Sofia,Ευρώπη / Σόφια,
Asia/Bahrain,Ασία / Μπαχρέιν,
Africa/Bujumbura,Αφρική / Μπουτζουμπούρα,
Africa/Porto-Novo,Αφρική / Πόρτο-Νόβο,
America/St_Barthelemy,Αμερική / St_Barthelemy,
Atlantic/Bermuda,Ατλαντικός / Βερμούδες,
Asia/Brunei,Ασία / Μπρουνέι,
America/La_Paz,Αμερική / La_Paz,
America/Kralendijk,Αμερική / Kralendijk,
America/Araguaina,Αμερική / Αραγουάινα,
America/Bahia,Αμερική / Μπαΐα,
America/Belem,Αμερική / Μπελέμ,
America/Boa_Vista,Αμερική / Boa_Vista,
America/Campo_Grande,Αμερική / Campo_Grande,
America/Cuiaba,Αμερική / Cuiaba,
America/Eirunepe,Αμερική / Eirunepe,
America/Fortaleza,Αμερική / Φορταλέζα,
America/Maceio,Αμερική / Maceio,
America/Manaus,Αμερική / Μανάους,
America/Noronha,Αμερική / Νόρονχα,
America/Porto_Velho,Αμερική / Πόρτο_Βέλο,
America/Recife,Αμερική / Ρεσίφε,
America/Rio_Branco,Αμερική / Ρίο_ Μπράνκο,
America/Santarem,Αμερική / Σανταρέμ,
America/Sao_Paulo,Αμερική / Sao_Paulo,
America/Nassau,Αμερική / Nassau,
Asia/Thimphu,Ασία / Τιμπού,
Africa/Gaborone,Αφρική / Γκαμπορόνε,
Europe/Minsk,Ευρώπη / Μινσκ,
America/Belize,Αμερική / Μπελίζ,
America/Atikokan,Αμερική / Atikokan,
America/Blanc-Sablon,Αμερική / Blanc-Sablon,
America/Cambridge_Bay,Αμερική / Cambridge_Bay,
America/Creston,Αμερική / Creston,
America/Dawson,Αμερική / Ντάσον,
America/Dawson_Creek,Αμερική / Dawson_Creek,
America/Edmonton,Αμερική / Έντμοντον,
America/Fort_Nelson,Αμερική / Fort_Nelson,
America/Glace_Bay,Αμερική / Glace_Bay,
America/Goose_Bay,Αμερική / Goose_Bay,
America/Halifax,Αμερική / Χάλιφαξ,
America/Inuvik,Αμερική / Ινουβίκ,
America/Iqaluit,Αμερική / Iqaluit,
America/Moncton,Αμερική / Moncton,
America/Nipigon,Αμερική / Νίπιγκον,
America/Pangnirtung,Αμερική / Pangnirtung,
America/Rainy_River,Αμερική / Rainy_River,
America/Rankin_Inlet,Αμερική / Rankin_Inlet,
America/Regina,Αμερική / Ρετζίνα,
America/Resolute,Αμερική / Απόλυτο,
America/St_Johns,Αμερική / St_Johns,
America/Swift_Current,Αμερική / Swift_Current,
America/Thunder_Bay,Αμερική / Thunder_Bay,
America/Toronto,Αμερική / Τορόντο,
America/Vancouver,Αμερική / Βανκούβερ,
America/Whitehorse,Αμερική / Whitehorse,
America/Winnipeg,Αμερική / Γουίνιπεγκ,
America/Yellowknife,Αμερική / Yellowknife,
Indian/Cocos,Ινδός / Κόκος,
Africa/Kinshasa,Αφρική / Κινσάσα,
Africa/Lubumbashi,Αφρική / Lubumbashi,
Africa/Bangui,Αφρική / Μπανγκούι,
Africa/Brazzaville,Αφρική / Μπραζαβίλ,
Europe/Zurich,Ευρώπη / Ζυρίχη,
Africa/Abidjan,Αφρική / Αμπιτζάν,
Pacific/Rarotonga,Ειρηνικός / Ραροτόνγκα,
America/Punta_Arenas,Αμερική / Punta_Arenas,
America/Santiago,Αμερική / Σαντιάγο,
Pacific/Easter,Ειρηνικός / Πάσχα,
Africa/Douala,Αφρική / Ντουάλα,
Asia/Shanghai,Ασία / Σαγκάη,
Asia/Urumqi,Ασία / Ουρουμκί,
America/Bogota,Αμερική / Μπογκοτά,
America/Costa_Rica,Αμερική / Κόστα Ρίκα,
America/Havana,Αμερική / Αβάνα,
Atlantic/Cape_Verde,Atlantic / Cape_Verde,
America/Curacao,Αμερική / Κουρασάο,
